0:0:0:0:0:0:0:1 - - [21/Feb/2018:15:49:14 +0530] "GET /js/46.4eb8a1cc.chunk.js HTTP/1.1" 200 2836 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; gdn/adcp; managedpc; rv:11.0) like Gecko" "AWG330y0kZHjGMlWAAAi"
0:0:0:0:0:0:0:1 - - [21/Feb/2018:15:49:14 +0530] "GET /js/47.9d18b8b5.chunk.js HTTP/1.1" 200 1505 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; gdn/adcp; managedpc; rv:11.0) like Gecko" "AWG330y0kZHjGMlWAAAj"
0:0:0:0:0:0:0:1 - - [21/Feb/2018:15:49:14 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; gdn/adcp; managedpc; rv:11.0) like Gecko" "AWG330y0kZHjGMlWAAAk"
0:0:0:0:0:0:0:1 - - [21/Feb/2018:15:49:14 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; gdn/adcp; managedpc; rv:11.0) like Gecko" "AWG330y0kZHjGMlWAAAl"
0:0:0:0:0:0:0:1 - - [21/Feb/2018:15:49:14 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; gdn/adcp; managedpc; rv:11.0) like Gecko" "AWG330y0kZHjGMlWAAAn"
0:0:0:0:0:0:0:1 - - [21/Feb/2018:15:49:14 +0530] "GET /api/measures/search?projectKeys=Hello%2CVishnu-Kiran&metricKeys=alert_status%2Creliability_rating%2Csecurity_rating%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; gdn/adcp; managedpc; rv:11.0) like Gecko" "AWG330y0kZHjGMlWAAAm"
127.0.0.1 - - [21/Feb/2018:16:18:28 +0530] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAo"
127.0.0.1 - - [21/Feb/2018:16:18:30 +0530] "GET /api/settings/values.protobuf HTTP/1.1" 200 3396 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAp"
127.0.0.1 - - [21/Feb/2018:16:18:32 +0530] "GET /deploy/plugins/index.txt HTTP/1.1" 200 704 "-" "ScannerCli/3.0.3.778" "-"
127.0.0.1 - - [21/Feb/2018:16:18:36 +0530] "GET /batch/project.protobuf?key=Hello HTTP/1.1" 200 147 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAq"
127.0.0.1 - - [21/Feb/2018:16:18:36 +0530] "GET /api/qualityprofiles/search.protobuf?projectKey=Hello HTTP/1.1" 200 767 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAr"
127.0.0.1 - - [21/Feb/2018:16:18:37 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKdBlP7aqdqFZ0yv&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAs"
127.0.0.1 - - [21/Feb/2018:16:18:37 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKlFlP7aqdqFZ05u&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAt"
127.0.0.1 - - [21/Feb/2018:16:18:37 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKpelP7aqdqFZ0_J&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAu"
127.0.0.1 - - [21/Feb/2018:16:18:37 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKrMlP7aqdqFZ1AI&p=1&ps=500 HTTP/1.1" 200 288 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAv"
127.0.0.1 - - [21/Feb/2018:16:18:37 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBK51lP7aqdqFZ1JF&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAw"
127.0.0.1 - - [21/Feb/2018:16:18:37 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKvGlP7aqdqFZ1CM&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAx"
127.0.0.1 - - [21/Feb/2018:16:18:38 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKsqlP7aqdqFZ1Ar&p=1&ps=500 HTTP/1.1" 200 7509 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAy"
127.0.0.1 - - [21/Feb/2018:16:18:38 +0530] "GET /api/metrics/search?f=name,description,direction,qualitative,custom&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAAz"
127.0.0.1 - - [21/Feb/2018:16:18:39 +0530] "GET /api/rules/list.protobuf HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA0"
127.0.0.1 - - [21/Feb/2018:16:22:47 +0530] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA1"
